enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
21310,0.939,1,0,2,0,5,10,0,5,0,42,0.0
1733,0.939,1,0,2,0,5,7,0,5,0,170,0.0
12559,0.926,1,0,2,0,5,3,4,5,0,334,0.0
26868,0.924,1,1,1,2,5,10,4,5,3,25,0.0
14198,0.92,1,0,2,0,5,21,3,5,0,170,0.0
29870,0.92,0,0,2,0,5,21,1,5,0,90,0.0
9115,0.767,1,0,2,0,5,8,7,0,0,165,0.0
33281,0.624,1,0,2,0,5,4,1,5,3,63,0.0
23510,0.754,1,0,2,1,5,4,4,5,0,76,0.0
32033,0.92,0,0,2,0,5,7,5,5,0,3,0.0
7883,0.92,1,0,2,0,5,21,0,5,0,33,0.0
32492,0.624,1,0,1,0,5,5,4,5,0,13,1.0
13616,0.647,1,1,0,2,5,4,4,5,0,36,0.0
4292,0.926,1,0,2,0,5,21,4,5,4,14,0.0
31265,0.92,0,1,2,0,0,4,4,5,0,20,0.0
23814,0.754,1,1,0,1,5,2,4,5,1,41,0.0
26731,0.92,0,0,2,2,5,6,3,5,0,101,0.0
24724,0.843,1,1,0,0,5,1,4,5,5,40,1.0
8967,0.903,1,0,0,0,5,5,4,5,1,77,1.0
14897,0.926,1,1,2,1,5,4,4,5,5,29,0.0
8159,0.624,1,1,0,0,5,2,4,5,5,37,0.0
11101,0.84,1,0,2,2,5,7,0,1,0,100,0.0
18499,0.624,1,1,0,1,5,6,4,5,3,188,1.0
32931,0.92,1,0,2,0,4,14,4,5,0,46,0.0
143,0.924,1,0,2,0,5,13,0,5,5,47,1.0
8180,0.939,1,0,2,2,5,15,4,5,4,43,0.0
1473,0.92,1,0,2,2,5,16,3,5,4,29,0.0
5116,0.92,1,0,2,0,5,17,4,5,3,165,0.0
18010,0.939,1,0,0,0,5,7,4,5,1,59,0.0
22809,0.624,1,1,2,1,5,2,4,5,5,100,1.0
31811,0.83,1,0,2,4,5,13,2,5,1,2,0.0
9737,0.92,1,0,2,2,2,21,5,5,0,78,1.0
8371,0.624,1,0,2,0,5,3,1,5,5,79,0.0
16007,0.92,1,0,2,2,5,16,5,5,0,57,0.0
13719,0.91,1,0,2,2,5,10,2,5,0,50,0.0
6951,0.802,1,0,2,0,5,16,4,5,3,23,0.0
2176,0.624,1,1,2,2,5,2,4,5,0,37,0.0
29601,0.887,1,1,2,0,4,2,4,5,0,24,0.0
14864,0.92,0,0,2,2,5,13,2,4,4,28,0.0
11757,0.6659999999999999,1,1,0,1,5,4,4,5,0,41,0.0
23967,0.92,1,0,2,0,5,10,4,5,4,125,0.0
23787,0.899,1,0,2,2,2,4,7,0,1,53,0.0
15420,0.92,1,0,2,2,5,21,3,5,4,32,0.0
18460,0.624,1,0,2,0,5,3,4,5,0,38,1.0
32777,0.913,1,1,0,1,5,12,4,5,4,83,0.0
11380,0.738,1,0,2,0,5,4,0,5,0,23,0.0
3249,0.91,1,0,2,3,5,10,7,1,0,10,0.0
32230,0.624,1,1,0,0,5,2,4,5,5,11,1.0
30424,0.92,1,0,2,0,5,21,1,2,0,206,0.0
13137,0.92,0,0,2,2,2,2,3,2,0,56,0.0
9902,0.754,1,0,0,0,5,7,4,5,0,22,1.0
31391,0.92,2,1,0,0,2,3,4,5,0,14,1.0
10210,0.915,1,0,2,0,5,4,7,0,0,69,0.0
6580,0.55,1,0,2,0,5,5,4,5,0,138,0.0
19926,0.91,1,0,2,2,5,7,7,0,0,22,0.0
701,0.92,1,0,2,0,5,21,1,5,0,36,0.0
23486,0.887,1,0,2,2,5,5,4,5,1,30,0.0
33311,0.897,1,0,2,3,5,21,1,4,4,55,0.0
24646,0.78,1,0,2,0,5,6,1,5,1,165,0.0
19580,0.624,1,0,2,0,5,3,5,1,0,20,0.0
12467,0.926,1,0,2,0,5,16,4,1,0,134,0.0
18315,0.624,1,1,1,0,5,2,4,5,0,304,0.0
11342,0.939,1,0,2,1,5,21,3,5,4,116,0.0
25350,0.624,1,0,2,0,5,1,7,0,0,9,1.0
26439,0.939,1,0,2,0,5,6,4,5,4,41,0.0
8549,0.624,1,0,2,2,5,6,4,5,0,56,1.0
28851,0.92,1,0,1,0,5,21,6,5,4,47,0.0
29024,0.527,1,0,2,0,5,3,2,4,0,62,1.0
8770,0.698,1,0,1,2,1,2,1,5,0,134,0.0
23289,0.939,1,0,2,2,5,20,4,5,0,84,0.0
1822,0.624,0,0,2,2,5,0,2,5,5,39,0.0
15830,0.91,1,0,2,2,5,7,4,0,1,206,0.0
11946,0.624,1,1,2,0,5,5,4,5,4,43,1.0
709,0.836,1,1,0,0,5,13,4,5,0,16,0.0
12489,0.698,2,1,0,0,5,2,4,5,0,31,0.0
32386,0.92,1,0,2,2,5,13,3,5,0,50,0.0
22979,0.836,1,0,2,0,5,19,3,5,5,13,1.0
2860,0.624,1,0,2,0,5,9,4,5,1,28,0.0
10947,0.836,1,1,2,0,4,3,4,5,5,47,1.0
24867,0.624,1,1,1,0,5,3,4,5,0,56,1.0
14623,0.804,1,0,2,0,5,21,4,1,0,108,0.0
719,0.92,1,0,2,0,2,7,4,5,1,23,0.0
16250,0.92,1,1,0,1,5,4,4,5,3,35,1.0
26977,0.698,1,1,0,0,5,9,4,5,5,5,0.0
29137,0.92,1,0,2,0,5,6,0,0,2,58,0.0
14494,0.92,0,0,2,0,2,5,1,1,2,138,0.0
18678,0.926,1,0,1,0,5,5,7,5,1,27,0.0
25178,0.939,1,1,2,0,5,1,3,5,5,11,0.0
17046,0.762,1,1,0,0,5,6,4,5,5,22,0.0
10326,0.92,1,0,2,0,5,9,3,5,4,14,1.0
21892,0.926,1,1,0,1,5,1,4,5,0,17,0.0
12662,0.836,1,1,2,2,5,21,2,5,1,188,0.0
31277,0.92,1,0,2,2,5,21,1,5,0,5,0.0
9650,0.913,1,0,2,0,5,19,4,5,0,86,0.0
24645,0.92,1,1,0,1,5,2,4,5,5,57,0.0
2158,0.698,1,0,0,2,5,11,4,5,1,13,1.0
32742,0.939,1,1,0,1,5,2,4,5,5,52,0.0
5303,0.743,1,0,2,2,5,7,4,5,1,4,0.0
12548,0.939,1,1,1,1,5,2,1,5,0,13,0.0
23036,0.92,0,0,2,0,5,5,7,1,1,103,0.0
30493,0.92,1,1,0,1,5,9,4,5,0,59,0.0
23134,0.855,1,1,0,0,5,2,4,5,5,87,0.0
23198,0.92,2,1,2,4,5,2,0,5,0,103,0.0
29426,0.92,1,1,2,2,5,0,4,5,0,9,0.0
18295,0.74,1,0,2,0,5,17,4,1,1,54,0.0
1608,0.92,2,1,2,0,5,21,4,1,2,70,0.0
15063,0.843,1,0,2,0,5,12,4,5,4,35,0.0
15089,0.926,1,0,2,2,5,21,5,5,1,57,1.0
29927,0.7759999999999999,1,1,0,0,5,2,4,5,5,9,1.0
10824,0.624,1,1,2,4,5,0,4,5,5,132,0.0
2507,0.91,1,0,2,0,5,21,5,5,4,12,0.0
20260,0.802,1,0,0,0,5,7,4,5,5,55,0.0
25272,0.6659999999999999,1,0,2,0,5,5,4,5,0,57,0.0
10976,0.924,1,1,2,0,5,21,4,5,4,12,1.0
27825,0.925,1,0,0,0,5,17,1,5,0,48,0.0
16229,0.92,1,1,2,4,5,3,4,5,5,138,0.0
1170,0.91,1,0,2,0,5,17,1,5,4,20,0.0
24356,0.691,1,1,0,0,5,2,4,5,0,31,0.0
30651,0.92,1,0,2,0,5,15,1,5,2,61,0.0
9109,0.691,1,0,2,0,4,6,0,1,0,78,0.0
7473,0.887,1,0,0,0,5,5,0,4,0,34,0.0
27451,0.923,1,0,2,2,2,5,4,5,1,80,0.0
1425,0.92,1,0,2,0,5,21,4,5,4,24,0.0
19687,0.698,1,0,2,2,5,9,4,5,3,50,0.0
7718,0.55,1,0,2,2,5,15,1,5,2,9,0.0
2516,0.893,1,0,2,2,5,21,7,5,0,46,0.0
29391,0.624,1,1,2,1,5,1,4,5,5,28,1.0
7355,0.74,1,1,0,0,5,5,4,5,0,326,0.0
29307,0.836,1,0,2,0,5,16,1,5,3,39,1.0
11720,0.939,1,1,2,2,5,19,6,5,4,22,0.0
24065,0.624,1,1,2,1,5,2,4,5,5,17,0.0
27005,0.624,1,1,0,0,5,4,4,5,0,132,1.0
5257,0.855,1,0,2,2,5,21,2,5,1,3,0.0
18533,0.698,1,0,2,3,5,19,4,5,0,23,0.0
32891,0.92,1,0,2,0,5,21,4,5,4,148,0.0
9909,0.92,2,1,1,0,0,0,2,5,1,112,1.0
24284,0.624,1,0,2,0,5,1,4,5,0,5,1.0
7686,0.624,1,0,0,0,5,3,4,5,0,270,1.0
17572,0.802,1,1,0,0,5,7,4,5,5,6,1.0
23014,0.92,1,0,2,0,5,9,3,5,3,28,0.0
19112,0.92,0,0,2,0,5,15,3,2,4,51,0.0
1345,0.899,1,0,2,0,5,10,5,5,1,204,0.0
20387,0.624,1,1,2,0,5,6,4,5,0,147,0.0
31928,0.91,1,0,2,2,5,8,1,5,0,10,0.0
19587,0.55,1,0,2,0,5,1,4,5,0,116,1.0
9331,0.624,1,1,2,0,5,4,3,5,0,28,0.0
612,0.92,1,1,0,1,5,4,4,2,0,332,1.0
10835,0.624,1,0,2,0,5,9,2,5,0,109,1.0
22539,0.91,1,0,2,0,5,3,2,5,0,54,0.0
20861,0.895,2,1,2,0,5,2,4,5,5,83,0.0
102,0.92,1,0,2,2,5,19,1,1,4,37,0.0
2040,0.925,1,0,2,0,5,17,4,5,0,8,1.0
19802,0.802,1,0,2,1,5,12,1,5,0,4,0.0
32967,0.949,1,0,0,0,5,10,4,5,2,27,0.0
4267,0.855,1,1,2,1,5,3,4,5,5,31,0.0
17136,0.92,1,0,2,0,5,18,3,5,4,28,0.0
33170,0.8959999999999999,1,0,2,0,5,17,4,5,4,40,0.0
20986,0.897,1,1,0,0,5,4,4,5,0,22,0.0
17284,0.624,1,0,0,0,5,4,1,5,1,43,0.0
28439,0.6890000000000001,1,0,2,0,5,7,0,2,0,194,0.0
21097,0.624,1,0,2,0,5,6,1,5,0,110,1.0
6557,0.789,1,0,2,1,5,15,7,5,0,6,0.0
5421,0.923,1,1,2,4,5,21,4,5,5,216,0.0
21140,0.92,1,0,2,2,5,13,4,5,4,36,0.0
21889,0.926,1,0,2,0,5,15,5,5,4,25,0.0
24359,0.624,1,0,2,0,5,5,4,5,0,109,1.0
3554,0.855,1,0,2,2,5,21,1,5,1,28,0.0
10559,0.6890000000000001,1,0,2,0,5,3,4,5,0,50,0.0
20985,0.926,1,0,2,2,5,16,4,5,1,13,0.0
3706,0.92,1,1,2,0,5,19,4,5,0,28,1.0
17402,0.624,1,1,2,0,5,3,4,5,0,46,1.0
12158,0.743,1,0,2,0,4,9,0,1,0,79,0.0
28990,0.92,1,1,0,0,5,11,7,1,3,75,0.0
13045,0.893,0,0,2,1,5,18,5,5,4,210,0.0
1039,0.923,1,0,2,2,5,21,4,5,4,20,0.0
19080,0.8959999999999999,1,0,2,0,5,12,5,1,1,57,0.0
4859,0.926,1,0,0,1,5,5,1,5,0,116,0.0
16194,0.92,1,0,2,2,5,17,1,5,3,2,1.0
4936,0.887,1,0,2,3,5,6,0,5,3,68,0.0
4152,0.855,1,0,0,0,5,4,5,5,3,152,0.0
8840,0.691,1,0,2,0,5,15,0,5,0,45,1.0
3701,0.92,1,0,2,0,5,21,0,5,4,47,0.0
29448,0.7659999999999999,1,1,2,1,5,1,4,5,5,83,1.0
27869,0.624,1,0,2,0,5,4,2,5,0,47,1.0
32675,0.91,1,0,2,0,5,21,0,5,1,158,0.0
6836,0.91,0,1,0,2,5,2,4,4,1,50,0.0
11317,0.8270000000000001,1,0,2,2,5,21,4,1,0,9,0.0
15517,0.92,1,0,2,0,5,21,2,4,4,26,0.0
567,0.92,1,0,2,0,5,9,4,5,0,126,0.0
9049,0.698,1,1,0,0,5,9,4,5,5,55,0.0
5741,0.493,1,1,2,0,5,4,4,5,1,18,0.0
24983,0.91,1,0,2,3,5,7,2,4,0,81,0.0
9400,0.527,1,0,2,0,5,17,7,5,5,24,0.0
29813,0.92,1,0,2,0,5,21,5,5,4,20,0.0
27221,0.903,1,0,2,0,5,21,0,5,0,35,0.0
25760,0.92,1,0,1,0,5,6,4,5,0,43,1.0
28318,0.913,1,0,2,0,5,4,7,5,1,12,0.0
24009,0.624,1,1,0,2,5,20,3,5,0,27,1.0
11108,0.91,1,0,2,0,5,12,4,5,0,98,0.0
30628,0.91,1,0,2,0,2,10,3,5,2,29,0.0
4755,0.624,1,0,2,0,5,1,4,5,5,68,1.0
8310,0.923,1,0,2,0,5,4,1,5,1,122,0.0
25270,0.926,1,1,0,1,5,4,3,5,5,30,0.0
8260,0.55,1,1,2,1,5,2,4,5,5,94,1.0
4558,0.789,1,1,2,1,5,0,4,5,5,15,0.0
21299,0.92,1,0,0,0,5,12,3,5,1,11,0.0
6691,0.738,1,1,1,0,5,9,4,5,3,55,1.0
10536,0.91,1,0,2,3,5,21,4,5,0,49,0.0
23373,0.897,1,0,2,2,5,21,3,5,4,20,1.0
19108,0.92,1,0,2,0,5,20,1,5,4,20,0.0
16187,0.92,1,0,2,0,5,21,4,5,0,44,0.0
3849,0.92,0,0,2,2,5,8,4,5,0,16,0.0
5784,0.887,1,0,2,0,5,17,4,5,4,23,1.0
4740,0.698,1,1,2,0,5,3,7,5,0,44,0.0
31502,0.939,1,0,2,0,5,21,1,5,2,57,0.0
12015,0.897,1,0,2,2,5,14,2,5,0,15,0.0
13563,0.55,1,0,1,2,5,7,0,5,1,45,1.0
14103,0.6659999999999999,1,0,1,0,5,15,1,5,4,328,0.0
7165,0.624,1,0,2,0,5,3,0,0,0,53,1.0
12627,0.903,1,1,2,0,5,6,4,5,5,56,1.0
27792,0.92,1,1,2,0,4,11,4,5,4,74,0.0
3170,0.92,1,0,2,0,5,14,1,5,0,30,0.0
28327,0.802,1,0,2,0,5,8,4,5,1,17,0.0
32566,0.92,1,1,2,0,2,13,4,5,4,226,0.0
18797,0.884,1,0,2,2,2,5,4,5,0,32,0.0
26704,0.624,1,1,0,0,5,2,4,5,5,82,0.0
19444,0.698,1,1,0,0,5,5,4,5,0,136,1.0
27388,0.624,1,0,2,0,5,7,3,5,0,108,1.0
28852,0.836,1,1,0,1,5,6,4,5,5,108,0.0
30054,0.624,1,1,0,0,5,5,4,5,5,92,0.0
7855,0.802,1,0,2,0,5,5,5,5,3,66,0.0
26653,0.91,1,0,2,2,2,0,4,0,0,6,0.0
23340,0.624,0,0,0,0,3,3,0,5,0,78,1.0
16371,0.55,1,0,2,2,5,2,7,5,0,36,1.0
8191,0.691,1,0,0,0,5,3,0,5,0,91,0.0
15508,0.899,1,0,2,0,5,16,2,5,5,5,0.0
31096,0.802,1,0,2,0,5,19,7,5,2,15,0.0
5814,0.55,1,0,2,0,5,7,4,5,1,18,1.0
30092,0.926,1,0,2,1,5,18,1,5,1,6,0.0
23410,0.624,1,0,0,0,5,5,6,5,1,4,0.0
19532,0.926,1,0,2,2,5,21,4,5,3,43,0.0
18062,0.926,1,0,2,2,5,21,1,5,4,91,0.0
32859,0.884,1,0,2,2,5,2,6,5,5,174,1.0
16968,0.92,1,0,2,0,5,7,3,5,0,56,0.0
15042,0.527,1,0,2,0,3,4,3,5,0,39,1.0
14065,0.92,1,1,2,0,2,2,5,5,1,84,0.0
4144,0.92,1,0,2,2,5,6,7,5,1,15,0.0
11007,0.762,1,0,1,0,5,9,4,5,0,54,1.0
782,0.92,1,0,0,0,5,7,7,2,0,27,0.0
32422,0.624,1,0,0,0,5,4,0,0,0,10,0.0
5317,0.899,1,0,2,0,5,9,4,1,1,52,0.0
13589,0.624,1,1,2,0,5,9,4,5,0,13,1.0
31009,0.92,1,0,2,0,5,2,1,5,0,312,0.0
19630,0.897,1,0,1,2,5,6,4,5,3,16,0.0
14465,0.926,1,0,2,1,5,21,7,5,5,12,0.0
14286,0.92,1,0,2,2,5,17,7,0,0,53,0.0
17103,0.55,1,1,0,0,5,0,4,5,0,86,1.0
9906,0.91,1,0,2,2,5,21,2,5,2,24,0.0
22280,0.899,1,0,1,0,5,15,5,4,4,27,0.0
1164,0.92,0,0,2,0,5,3,1,5,0,58,0.0
18184,0.836,1,0,2,2,5,12,2,5,1,40,0.0
5808,0.903,1,0,2,2,5,6,4,5,0,18,0.0
32578,0.939,1,0,2,2,5,5,0,5,0,55,1.0
26537,0.55,1,0,0,0,5,16,7,0,1,30,1.0
28917,0.92,1,1,0,0,5,2,7,5,0,57,0.0
29741,0.92,1,0,2,0,5,10,3,5,0,21,0.0
3968,0.92,1,1,0,0,5,6,4,5,5,56,0.0
17213,0.91,1,1,2,0,4,14,4,5,4,116,1.0
17987,0.91,1,0,2,0,5,7,4,5,0,45,0.0
2914,0.926,1,0,2,0,5,21,4,5,2,58,0.0
25444,0.7759999999999999,1,0,2,2,5,10,1,5,0,22,0.0
29175,0.92,1,1,2,0,5,21,1,5,0,12,0.0
10189,0.92,1,0,2,0,5,8,5,5,1,300,0.0
23441,0.624,1,0,0,0,5,2,3,5,0,43,1.0
11480,0.802,1,0,0,1,5,8,4,5,5,12,0.0
20261,0.92,1,0,2,2,2,19,0,5,2,75,1.0
1,0.92,1,1,2,1,5,2,4,5,5,150,0.0
855,0.92,1,0,2,0,5,11,5,5,1,41,0.0
25438,0.92,1,0,2,0,5,12,2,5,4,67,0.0
15257,0.7759999999999999,1,0,2,0,5,21,4,5,3,90,0.0
30200,0.624,1,0,2,0,5,6,3,5,0,13,0.0
29473,0.92,1,0,2,0,5,7,6,4,4,50,0.0
25722,0.91,1,0,2,0,5,21,4,5,0,72,0.0
20402,0.624,1,0,2,0,5,3,4,1,1,58,1.0
31681,0.8270000000000001,1,1,2,0,5,4,4,5,0,78,0.0
32507,0.92,2,1,2,0,5,12,4,5,0,206,0.0
15153,0.843,1,0,2,2,5,8,3,5,0,14,0.0
4769,0.92,1,0,0,0,5,3,4,1,0,118,0.0
24071,0.847,1,1,0,1,5,2,4,5,0,7,0.0
29780,0.92,0,0,2,0,4,17,2,5,1,46,0.0
18227,0.887,1,1,2,2,1,0,4,5,0,150,1.0
31146,0.895,1,0,1,0,5,3,0,5,5,33,0.0
32667,0.897,1,0,2,0,0,14,4,5,1,24,0.0
22615,0.624,1,0,2,0,5,0,7,2,0,10,0.0
531,0.92,1,0,2,0,5,21,2,5,4,80,0.0
7024,0.91,1,1,0,0,5,6,4,5,5,14,0.0
3874,0.92,1,1,0,1,5,2,7,5,0,20,0.0
33260,0.624,0,0,2,0,5,6,0,5,0,48,1.0
23437,0.624,1,0,2,2,5,7,4,5,1,108,1.0
7565,0.754,1,1,0,0,5,8,4,5,4,44,1.0
22257,0.92,1,0,2,2,5,11,1,5,0,6,0.0
26211,0.92,1,0,0,0,5,6,5,5,1,23,1.0
11624,0.91,1,1,2,4,5,2,4,5,5,12,0.0
27360,0.92,1,0,2,0,5,21,3,5,4,14,0.0
14214,0.92,1,0,2,0,5,18,3,5,1,12,0.0
22054,0.92,1,0,2,0,5,5,4,5,0,31,1.0
29245,0.804,1,1,2,0,2,21,4,5,0,91,1.0
27876,0.91,1,0,2,0,5,18,4,5,0,70,0.0
988,0.91,1,0,2,2,5,11,3,5,1,78,0.0
24078,0.847,1,0,2,0,5,13,4,5,1,104,0.0
26074,0.754,1,0,2,0,5,14,2,5,4,57,0.0
5224,0.74,1,1,2,0,5,21,4,5,0,12,0.0
32271,0.555,1,0,2,0,5,2,4,5,0,145,0.0
5924,0.807,1,0,2,0,5,21,4,5,0,37,0.0
27103,0.91,1,0,2,0,0,12,3,5,3,59,0.0
32028,0.92,1,0,2,0,5,21,4,4,4,62,1.0
10280,0.855,0,1,0,3,5,14,2,4,1,140,0.0
21911,0.926,1,0,2,0,5,5,0,5,3,83,0.0
13488,0.836,1,0,2,0,5,11,2,5,0,96,0.0
7113,0.804,1,0,2,0,5,21,4,5,0,37,0.0
12150,0.78,1,1,2,0,5,16,4,5,4,28,1.0
2180,0.624,1,0,2,0,5,2,4,5,0,50,0.0
27196,0.92,1,0,0,0,5,7,0,5,3,37,1.0
4497,0.624,1,1,0,0,5,2,4,5,5,31,1.0
11019,0.939,1,0,2,3,5,21,2,4,4,161,0.0
9798,0.91,1,1,2,2,5,18,4,5,4,55,0.0
24011,0.804,1,0,2,0,5,7,4,5,0,65,1.0
1430,0.92,1,1,0,0,5,3,4,4,0,224,0.0
25748,0.899,1,0,2,2,5,21,5,5,4,45,0.0
19616,0.887,1,0,2,0,5,6,4,5,4,51,1.0
32743,0.743,1,1,0,1,5,2,4,5,5,54,0.0
10864,0.91,1,0,2,0,5,9,5,5,0,51,0.0
4809,0.884,1,1,2,0,5,9,3,5,3,20,0.0
9303,0.91,1,0,2,0,5,13,0,5,4,70,0.0
2185,0.926,1,0,2,2,5,18,1,5,1,12,0.0
26447,0.624,1,0,2,0,5,7,1,5,0,48,1.0
18329,0.92,1,1,0,0,5,4,4,5,0,42,1.0
14366,0.939,1,0,2,2,5,13,4,5,0,54,0.0
5937,0.878,1,0,2,0,5,8,1,5,1,90,0.0
39,0.91,1,0,2,2,4,10,1,5,0,43,0.0
33005,0.624,1,0,2,2,5,9,5,5,0,326,0.0
12898,0.92,1,0,2,0,2,9,4,5,0,72,0.0
19331,0.804,1,1,2,1,5,13,7,5,1,32,0.0
6918,0.701,0,0,2,0,5,21,4,5,0,18,0.0
24876,0.579,1,0,1,2,5,4,5,5,0,64,0.0
33335,0.915,1,0,2,1,5,14,2,5,0,6,1.0
16890,0.624,1,0,2,0,5,2,4,5,1,112,1.0
15237,0.92,1,1,0,0,5,4,4,5,0,36,1.0
30004,0.92,1,0,2,0,5,11,7,5,0,72,0.0
9944,0.92,1,0,2,0,2,16,4,5,2,28,0.0
919,0.848,1,1,2,0,5,8,4,5,5,56,1.0
17078,0.897,1,1,2,0,5,7,4,5,1,52,0.0
6662,0.789,1,0,2,0,5,19,4,4,1,80,0.0
21375,0.624,0,1,0,0,5,8,4,5,5,53,1.0
26598,0.92,1,0,2,0,5,19,1,2,0,50,0.0
24971,0.698,1,1,2,2,5,10,4,5,0,28,1.0
9768,0.92,1,1,2,0,5,21,4,5,4,165,1.0
25197,0.893,1,0,2,1,5,15,4,5,0,25,0.0
21630,0.624,1,0,0,0,5,2,0,0,0,33,1.0
8109,0.926,1,0,2,0,5,11,3,4,0,114,0.0
29082,0.926,1,1,0,1,5,7,5,5,0,33,0.0
20639,0.926,1,0,2,2,5,11,4,5,4,136,0.0
33209,0.527,1,1,2,0,5,2,1,2,0,10,1.0
26806,0.92,1,0,2,2,5,21,4,5,1,66,0.0
28665,0.926,1,1,0,0,5,6,4,5,1,44,0.0
20961,0.92,1,1,2,0,5,5,4,5,1,35,0.0
19597,0.624,1,0,2,0,5,7,1,5,3,67,1.0
3000,0.91,1,0,2,0,0,3,7,1,0,18,0.0
22926,0.91,1,0,2,0,5,9,4,5,0,52,0.0
15379,0.836,1,0,0,2,5,21,5,5,4,29,0.0
28576,0.923,1,0,2,2,2,3,3,5,0,20,0.0
4211,0.92,0,0,2,0,5,21,2,4,0,48,0.0
31260,0.698,0,1,0,2,5,4,4,5,0,72,0.0
12076,0.926,1,0,0,0,5,11,7,5,4,23,0.0
26565,0.804,1,0,2,2,5,13,1,5,0,21,0.0
400,0.92,1,0,2,0,5,15,4,5,4,23,0.0
5100,0.92,1,0,2,2,5,14,4,0,1,26,0.0
15233,0.8270000000000001,1,1,1,0,0,4,4,5,0,111,1.0
20631,0.624,1,0,2,2,5,1,6,5,0,26,1.0
18874,0.866,1,0,2,0,5,6,1,5,0,144,0.0
14634,0.55,1,0,2,2,5,10,4,5,4,23,0.0
19424,0.887,1,0,2,0,5,21,2,4,4,22,0.0
21436,0.8959999999999999,0,0,0,0,5,10,0,1,0,328,0.0
30248,0.92,1,0,2,2,5,16,1,5,4,105,0.0
2989,0.92,1,0,2,2,5,15,1,5,0,19,0.0
1550,0.92,1,0,0,2,5,5,4,5,0,55,1.0
8526,0.579,1,0,2,0,5,7,4,0,0,43,0.0
19384,0.624,1,1,0,2,5,3,1,5,2,74,0.0
12767,0.897,1,0,2,0,5,18,1,5,3,81,0.0
15609,0.802,1,0,2,0,5,12,3,5,4,34,0.0
15543,0.926,1,0,2,1,5,16,7,5,3,56,0.0
27712,0.92,1,0,2,0,5,9,2,5,1,71,1.0
9244,0.624,1,1,0,0,5,10,2,5,5,113,1.0
10317,0.939,1,0,2,0,5,13,5,5,0,17,0.0
3927,0.91,1,0,2,2,1,21,3,5,1,48,0.0
1134,0.92,1,0,2,0,5,12,3,5,2,23,0.0
6785,0.7659999999999999,1,0,0,0,5,4,5,5,0,56,0.0
6528,0.624,1,0,2,0,5,18,3,5,4,102,0.0
15496,0.899,1,0,2,0,5,21,1,1,4,26,0.0
27246,0.624,1,1,2,0,5,0,4,5,5,106,0.0
16439,0.624,1,1,2,0,5,2,1,2,0,19,1.0
1335,0.92,1,0,2,0,5,6,3,5,3,17,0.0
5900,0.624,1,0,2,0,5,9,4,5,4,80,0.0
16953,0.926,1,0,2,0,5,3,5,5,0,62,0.0
6533,0.624,1,0,2,0,5,4,2,5,0,52,0.0
18625,0.926,1,0,2,0,5,21,4,5,1,61,0.0
7428,0.836,1,1,0,0,5,6,4,5,0,32,1.0
3840,0.91,2,1,0,0,5,4,4,5,1,62,1.0
20324,0.624,1,0,2,0,5,4,4,5,0,18,1.0
19658,0.923,1,0,2,3,5,9,0,5,0,12,0.0
6595,0.624,1,0,0,0,5,6,4,5,2,60,0.0
28150,0.926,0,1,1,0,5,15,4,5,2,34,0.0
27609,0.924,1,0,2,0,4,5,4,5,0,55,0.0
16757,0.92,1,0,2,0,5,21,4,5,0,26,1.0
5586,0.92,1,1,0,0,5,3,4,5,5,18,1.0
33219,0.92,1,1,1,0,1,6,0,5,1,48,0.0
22129,0.762,1,0,2,0,5,10,0,5,4,55,0.0
17276,0.92,1,0,2,0,5,9,4,5,5,14,0.0
9409,0.698,2,0,2,0,5,4,4,5,2,50,0.0
31945,0.887,1,0,2,1,5,19,0,5,4,3,0.0
11427,0.92,0,1,0,0,5,5,4,5,0,119,0.0
22192,0.92,1,0,2,0,5,10,4,5,0,39,1.0
3344,0.92,1,0,2,0,5,4,4,1,0,84,0.0
16491,0.926,1,0,2,2,5,21,3,5,4,39,0.0
31244,0.579,1,0,2,0,5,6,4,5,3,27,1.0
26737,0.915,1,1,2,0,5,21,4,5,4,50,0.0
6404,0.754,1,0,2,2,5,17,4,5,4,52,0.0
7598,0.762,1,0,1,0,5,9,4,4,1,298,0.0
16192,0.92,0,0,2,0,5,15,1,5,4,25,0.0
31342,0.924,1,0,2,0,5,10,4,5,1,62,0.0
24279,0.7659999999999999,1,0,2,0,5,3,4,0,0,18,0.0
27979,0.92,1,0,2,0,5,21,1,5,1,21,0.0
4227,0.92,1,0,2,0,5,15,4,5,1,126,0.0
17231,0.893,1,0,2,0,5,21,2,5,0,32,0.0
20047,0.949,1,0,2,0,5,6,3,5,0,11,0.0
4913,0.698,1,0,0,0,5,9,4,5,0,53,1.0
24144,0.939,1,0,1,1,5,3,6,5,4,166,0.0
19953,0.91,1,1,0,2,5,8,4,5,3,56,0.0
4204,0.924,1,0,0,4,5,11,4,5,0,8,0.0
4758,0.866,1,1,2,0,5,9,4,5,5,59,0.0
3834,0.6659999999999999,1,0,2,1,5,21,3,5,2,116,0.0
31583,0.92,1,0,2,0,5,21,5,5,4,60,0.0
26282,0.698,1,0,0,0,5,6,0,5,1,100,0.0
18398,0.624,1,0,2,0,5,10,6,5,0,10,1.0
12577,0.91,1,1,2,3,5,21,5,4,4,27,0.0
24236,0.624,1,1,2,0,5,1,0,0,0,44,1.0
19425,0.624,1,0,0,0,5,8,4,5,1,32,0.0
